location,itm_east,itm_north,longitude,latitude,type,lighting,suitable_for_the_disabled,parking
סח'נין,228500,752000,35.30035611,32.86240675,מגרש ספורט,yes,no,yes
סח'נין,229750,752250,35.31371375,32.86465003,מגרש ספורט,yes,yes,yes
סח'נין,228500,753000,35.30036581,32.87142364,מגרש ספורט,yes,yes,yes
סח'נין,226500,751600,35.27898528,32.85881453,כדורסל,yes,yes,yes
סח'נין,226500,751600,35.27898528,32.85881453,מגרש ספורט,yes,no,yes
סח'נין,228750,752600,35.30303307,32.86781481,מגרש ספורט,yes,no,yes
ע'ג'ר,213610,618640,35.14210107,31.65981827,מגרש ספורט,yes,yes,yes
ע'ג'ר,213680,618320,35.14284105,31.65693267,כדורגל,yes,yes,yes
ע'ג'ר,213400,618850,35.13988553,31.66171108,כדורסל,yes,yes,yes
עומר,185548,575473,34.84769879,31.2700192,מגרש ספורט,yes,yes,yes
עומר,186211,574785,34.8546833,31.26383327,כדורגל,no,yes,yes
עומר,185830,574960,34.85067711,31.26540064,כדורגל,yes,yes,yes
עומר,186210,575125,34.85466149,31.2668997,כדורסל,yes,yes,yes
עומר,185655,574935,34.84884051,31.26517009,אולם ספורט,yes,no,yes
עומר,185790,574710,34.85026554,31.26314473,מגרש ספורט,yes,yes,yes
עומר,184807,575517,34.83991665,31.2703942,אולם ספורט,no,yes,no
עומר,184807,575517,34.83991665,31.2703942,טניס,yes,yes,yes
עומר,184807,575517,34.83991665,31.2703942,כדורגל,yes,yes,yes
עומר,184807,575517,34.83991665,31.2703942,מגרש ספורט,yes,yes,yes
עומר,185755,574395,34.84990869,31.26030273,טניס,yes,no,yes
עומר,185666,574837,34.84895932,31.26428655,אולם ספורט,yes,yes,yes
עומר,185666,574837,34.84895932,31.26428655,טניס,no,yes,yes
עומר,185666,574837,34.84895932,31.26428655,כדורגל,yes,yes,no
עומר,185666,574837,34.84895932,31.26428655,מגרש ספורט,yes,yes,yes
עומר,184816,574800,34.84003601,31.26392785,כדורסל,yes,yes,yes
עומר,180719,572237,34.79711903,31.24068303,כדורגל,yes,no,yes
עומר,185670,574693,34.84900619,31.26298793,כדורגל,no,no,yes
עומר,184926,574526,34.84120042,31.26145991,מגרש ספורט,yes,no,yes
עומר,184692,575630,34.83870519,31.27140992,מגרש ספורט,yes,no,yes
עומר,186376,575960,34.85637681,31.27443531,מגרש ספורט,yes,yes,yes
עיילבון,238100,749335,35.40286783,32.83825617,כדורגל,yes,yes,yes
עיילבון,238100,749335,35.40286783,32.83825617,מגרש ספורט,no,no,yes
עיילבון,238022,749285,35.40203372,32.83780665,אולם ספורט,yes,yes,yes
עיילבון,237678,749645,35.39836654,32.84105847,מגרש ספורט,yes,yes,yes
עיילבון,238024,749375,35.40205688,32.83861813,כדורגל,yes,yes,yes
עיילבון,237660,748554,35.39815293,32.83122134,מגרש ספורט,yes,yes,yes
עילוט,225066,736239,35.26357357,32.72031244,מגרש ספורט,yes,yes,yes
עילוט,224800,735510,35.26073204,32.71374027,אולם ספורט,yes,yes,yes
עילוט,225210,736270,35.2651098,32.72059123,כדורגל,no,no,no
עילוט,225080,736300,35.26372327,32.72086241,כדורגל,yes,yes,yes
עילוט,224970,735740,35.26254663,32.71581338,כדורסל,yes,no,yes
עילוט,224840,735510,35.26115868,32.71374007,מגרש ספורט,yes,no,yes
עילוט,224996,735536,35.26282276,32.71397376,מגרש ספורט,yes,no,no
עילוט,224996,735536,35.26282276,32.71397376,מגרש ספורט,no,no,no
עין מאהל,233000,736750,35.34821231,32.72485175,אולם ספורט,yes,yes,yes
עין מאהל,233000,736750,35.34821231,32.72485175,כדורגל,yes,yes,yes
עין מאהל,233000,736000,35.34820146,32.71808893,מגרש ספורט,yes,no,no
עין מאהל,233719,736162,35.35587324,32.71954068,אולם ספורט,yes,no,yes
עין מאהל,233742,737098,35.35613286,32.72798037,מגרש ספורט,yes,no,no
עין מאהל,233103,736395,35.34930588,32.72164942,מגרש ספורט,no,no,yes
עין קנייא,268293,794354,35.72774588,33.24323336,מגרש ספורט,yes,no,yes
עין קנייא,268280,793350,35.72755249,33.2341819,כדורגל,yes,no,yes
עין קנייא,268110,793740,35.72574951,33.23770579,כדורסל,yes,yes,yes
עכו,208362,756758,35.08514596,32.90528877,כדורגל,yes,yes,yes
עכו,209600,757757,35.09836825,32.91430852,טניס,yes,yes,yes
עכו,209178,757772,35.09385685,32.91443986,כדורגל,yes,yes,yes
עכו,209010,757860,35.0920599,32.91523173,מגרש ספורט,yes,yes,yes
עכו,207270,759800,35.0734331,32.9327062,אולם ספורט,yes,yes,yes
עכו,207710,759650,35.07813965,32.93135853,אולם ספורט,yes,yes,yes
עכו,207910,760750,35.08026422,32.94127913,כדורסל,yes,yes,yes
עכו,207730,759760,35.07835209,32.93235059,מגרש ספורט,yes,yes,yes
עכו,209110,759020,35.09311582,32.92569219,אולם ספורט,yes,yes,yes
עכו,207560,759210,35.07654154,32.92738951,אולם ספורט,yes,yes,yes
עכו,209100,759330,35.0930054,32.9284873,אולם ספורט,yes,no,yes
עכו,209100,759330,35.0930054,32.9284873,מגרש ספורט,yes,no,yes
עכו,208870,759030,35.09054974,32.92578004,אולם ספורט,yes,yes,yes
עכו,207000,759430,35.0705512,32.92936693,אולם ספורט,yes,yes,yes
עכו,208800,759180,35.08979959,32.92713188,מגרש ספורט,yes,no,yes
עכו,207200,759170,35.07269306,32.92702484,אולם ספורט,yes,yes,yes
עכו,207270,760020,35.07343018,32.93468989,מגרש ספורט,yes,yes,yes
עכו,206780,758980,35.0682052,32.92530683,כדורגל,yes,no,yes
עכו,207650,760030,35.07749323,32.93478426,אולם ספורט,yes,yes,yes
עכו,207650,760030,35.07749323,32.93478426,מגרש ספורט,yes,yes,yes
עכו,209230,758490,35.09440472,32.92091442,מגרש ספורט,yes,no,yes
עכו,208840,759480,35.09022378,32.92983731,אולם ספורט,yes,yes,yes
עכו,208839,759486,35.09021302,32.9298914,אולם ספורט,yes,no,yes
עכו,208900,759230,35.09086818,32.92758369,אולם ספורט,yes,yes,yes
עכו,208780,759570,35.08958121,32.93064823,מגרש ספורט,yes,no,yes
עכו,208880,760260,35.09064245,32.93687079,כדורסל,yes,no,yes
עמק הירדן,254059,735421,35.57280667,32.71240955,אולם ספורט,yes,yes,yes
עמק הירדן,254148,735166,35.57374646,32.71010744,אולם ספורט,yes,yes,yes
עמק הירדן,251390,734810,35.54431876,32.70698055,כדורסל,yes,yes,yes
עמק הירדן,254280,732020,35.57503709,32.68173593,אולם ספורט,yes,yes,yes
עמק הירדן,254250,732050,35.57471834,32.68200738,טניס,yes,yes,yes
עמק הירדן,254200,731970,35.57418226,32.6812876,כדורסל,yes,yes,yes
עמק הירדן,254830,729940,35.58082263,32.66296314,טניס,yes,yes,yes
עמק הירדן,254610,729300,35.57845342,32.65719927,כדורסל,yes,yes,yes
עמק הירדן,249200,750030,35.52144809,32.84427881,אולם ספורט,yes,yes,yes
עמק הירדן,254200,735130,35.57429972,32.70978119,אולם ספורט,yes,yes,yes
עמק הירדן,254250,734830,35.57482182,32.70707454,טניס,yes,yes,yes
עמק הירדן,254250,734830,35.57482182,32.70707454,כדורסל,no,no,no
עמק הירדן,254170,733820,35.57393109,32.69796993,אולם ספורט,no,no,no
עמק הירדן,254060,733800,35.5727573,32.69779304,טניס,yes,yes,yes
עמק הירדן,253000,735390,35.56151049,32.71216269,כדורסל,yes,no,no
עמק הירדן,251450,736420,35.54501382,32.72149612,כדורסל,no,no,no
עמק הירדן,256300,732130,35.59657889,32.68266234,טניס,no,yes,yes
עמק הירדן,256550,734600,35.59934247,32.70492582,כדורגל,yes,yes,yes
עמק הירדן,250860,738400,35.53878698,32.73936661,כדורגל,yes,yes,yes
עמק הירדן,250740,738700,35.53751675,32.74207509,מגרש ספורט,no,yes,yes
עמק הירדן,250740,738700,35.53751675,32.74207509,כדורסל,no,no,no
עמק הירדן,260310,743180,35.63981823,32.78215748,אולם ספורט,no,no,no
עמק הירדן,251600,737400,35.5466476,32.73032837,כדורסל,no,no,no
עמק הירדן,255420,734400,35.58728347,32.70315979,אולם ספורט,no,no,no
עמק הירדן,254095,734067,35.57314044,32.70019947,אולם ספורט,no,no,no
עמק הירדן,254095,734067,35.57314044,32.70019947,מגרש ספורט,no,no,no
עמק המעיינות,245986,706192,35.48587695,32.44906899,אולם ספורט,no,no,no
עמק המעיינות,251902,718138,35.54920251,32.55663293,כדורסל,no,no,no
עמק המעיינות,252890,718873,35.55974818,32.56323127,כדורסל,no,no,no
עמק המעיינות,248789,704918,35.5156466,32.43751072,טניס,no,no,no
עמק המעיינות,251974,725410,35.55022074,32.62220345,כדורסל,no,no,no
עמק המעיינות,248870,714010,35.51679085,32.51949413,כדורסל,no,no,no
עמק המעיינות,249762,703252,35.52593955,32.42246177,כדורסל,no,no,no
עמק המעיינות,252802,707382,35.55840496,32.4596168,כדורסל,no,no,no
עמק המעיינות,247325,708441,35.50018309,32.46931643,כדורגל,no,no,no
עמק המעיינות,253373,718859,35.56489071,32.56309039,אולם ספורט,yes,yes,yes
עמק המעיינות,248876,705011,35.51657459,32.43834705,כדורגל,yes,no,yes
עמק המעיינות,244775,706145,35.47299701,32.44867328,כדורסל,yes,no,yes
עמק המעיינות,246228,706439,35.48845754,32.45129051,כדורסל,yes,no,yes
עמק המעיינות,245887,705243,35.48479762,32.44051382,כדורסל,yes,no,yes
עמק המעיינות,246693,705255,35.49336875,32.44060267,כדורסל,yes,no,yes
עמק המעיינות,252220,729885,35.55299833,32.66254754,אולם ספורט,no,no,yes
עמק המעיינות,239078,705050,35.41238826,32.43891376,אולם ספורט,yes,no,yes
עמק המעיינות,252173,718273,35.55209263,32.55784231,כדורגל,yes,no,yes
עמק המעיינות,252380,730345,35.55472008,32.66669063,כדורסל,yes,yes,yes
עמק המעיינות,252133,725635,35.55192274,32.62422762,טניס,yes,yes,yes
עמק המעיינות,251799,711273,35.54787031,32.49473265,כדורסל,yes,yes,yes
עמק המעיינות,252400,721770,35.5546321,32.5893686,טניס,no,no,no
עמק המעיינות,252300,721738,35.55356586,32.58908301,כדורסל,no,no,no
עמק המעיינות,243285,712485,35.45731103,32.50587622,כדורסל,no,no,no
עמק המעיינות,23987,711231,33.12448591,32.47763099,טניס,no,no,no
עמק המעיינות,247523,708703,35.50229701,32.47167401,כדורסל,no,no,no
עמק המעיינות,248973,714350,35.51789772,32.52255727,אולם ספורט,no,no,no
עמק המעיינות,239846,706525,35.4205866,32.45220075,כדורסל,no,no,no
עמק המעיינות,244946,711317,35.47495493,32.49530723,אולם ספורט,no,no,no
עמק המעיינות,252528,729863,35.55628079,32.66234001,כדורגל,no,no,no
עמק המעיינות,251783,711210,35.54769791,32.49416502,אולם ספורט,no,no,no
עמק המעיינות,239772,709210,35.4198572,32.47641386,אולם ספורט,no,no,no
עמק המעיינות,249867,710931,35.5273027,32.49170314,אולם ספורט,yes,no,yes
עמק המעיינות,242750,712439,35.45161672,32.50547274,אולם ספורט,yes,no,yes
עמק המעיינות,248130,705465,35.50865578,32.44246035,אולם ספורט,yes,no,yes
עמק המעיינות,245097,709570,35.4765142,32.47955046,כדורסל,yes,no,yes
עמק המעיינות,242750,712439,35.45161672,32.50547274,טניס,yes,no,yes
עמק המעיינות,252403,721773,35.55466416,32.58939556,כדורגל,yes,no,yes
עמק המעיינות,248790,704980,35.51565915,32.43806977,כדורסל,yes,no,yes
עמק המעיינות,245509,714799,35.48104146,32.52669248,טניס,yes,no,yes
עמק המעיינות,245510,714800,35.48105213,32.52670148,כדורסל,yes,no,yes
עמק המעיינות,245375,708861,35.47945222,32.47315073,כדורסל,yes,no,yes
עמק חפר,692986,197352,40.00479215,27.77575795,אולם ספורט,yes,yes,yes
עמק חפר,700822,187949,40.08023409,27.68843387,אולם ספורט,no,yes,yes
עמק חפר,201272,693549,35.01059355,32.33522494,אולם ספורט,yes,yes,yes
עמק חפר,201272,693549,35.01059355,32.33522494,כדורגל,yes,yes,yes
עמק חפר,201401,693026,35.01197371,32.33051082,כדורסל,yes,yes,yes
עמק חפר,201272,693549,35.01059355,32.33522494,מגרש ספורט,yes,yes,yes
עמק חפר,187957,694746,34.86912977,32.34572226,אולם ספורט,yes,yes,yes
עמק חפר,188526,695223,34.87515844,32.35003954,טניס,yes,yes,yes
עמק חפר,187957,694746,34.86912977,32.34572226,כדורסל,yes,yes,yes
עמק חפר,199842,697468,34.99532352,32.37054058,כדורגל,yes,yes,yes
עמק חפר,199842,697468,34.99532352,32.37054058,כדורסל,yes,yes,yes
עמק חפר,199538,699173,34.99205737,32.38591009,מגרש ספורט,yes,no,yes
עמק חפר,191706,698411,34.90884638,32.37887102,כדורסל,yes,no,yes
עמק חפר,198812,691937,34.98449992,32.32064568,כדורסל,yes,no,no
עמק חפר,198098,692204,34.97691139,32.32303994,מגרש ספורט,yes,no,no
עמק חפר,196728,692328,34.96235899,32.32413104,אולם ספורט,yes,no,yes
עמק חפר,196728,692328,34.96235899,32.32413104,כדורגל,yes,no,yes
עמק חפר,196728,692328,34.96235899,32.32413104,כדורסל,yes,no,no
עמק חפר,193649,695464,34.92957413,32.35234312,כדורסל,yes,no,yes
עמק חפר,188240,700744,34.87193794,32.39981695,כדורסל,yes,no,no
עמק חפר,187447,698378,34.86358938,32.37845919,כדורסל,yes,no,no
עמק חפר,189757,693376,34.8882934,32.33341764,אולם ספורט,no,no,no
עמק חפר,190399,692823,34.89512915,32.32844785,מגרש ספורט,yes,no,no
עמק חפר,189757,693376,34.8882934,32.33341764,טניס,yes,no,yes
עמק חפר,189757,693376,34.8882934,32.33341764,כדורגל,yes,yes,yes
עמק חפר,189981,694187,34.8906473,32.3407368,מגרש ספורט,yes,no,yes
עמק חפר,188060,696276,34.87017315,32.35952192,כדורסל,yes,no,yes
עמק חפר,190926,699748,34.90051734,32.39090766,כדורסל,yes,no,yes
עמק חפר,188532,696015,34.8751963,32.35718155,כדורסל,no,no,no
עמק חפר,199631,695084,34.99313155,32.34903895,כדורגל,yes,no,no
עמק חפר,199631,695084,34.99313155,32.34903895,כדורסל,yes,no,no
עמק חפר,190657,695207,34.89779676,32.34995233,כדורסל,no,no,no
עמק חפר,189500,699118,34.88538195,32.38518921,טניס,no,no,yes
עמק חפר,192085,700388,34.91281653,32.39670795,כדורסל,yes,no,no
עמק חפר,195449,693212,34.94875342,32.33207579,טניס,no,no,no
עמק חפר,195449,693212,34.94875342,32.33207579,כדורסל,yes,no,no
עמק חפר,192716,700796,34.91951161,32.40040241,כדורסל,no,no,no
עמק חפר,191838,699366,34.91022116,32.38748599,אולם ספורט,yes,no,no
עמק חפר,191740,699277,34.90918227,32.386681,מגרש ספורט,yes,no,yes
עמק חפר,188435,698700,34.8740777,32.38139076,אולם ספורט,yes,no,yes
עמק חפר,188435,698700,34.8740777,32.38139076,אולם ספורט,no,no,yes
עמק חפר,193033,699384,34.92292053,32.38767732,כדורסל,yes,no,no
עמק חפר,190698,695540,34.89822219,32.35295622,כדורסל,no,no,no
עמק חפר,192371,694884,34.91601402,32.34708263,כדורסל,yes,no,yes
עמק חפר,187889,701189,34.86819232,32.4038198,אולם ספורט,no,no,no
עמק חפר,188397,701204,34.87359155,32.40396935,טניס,no,no,no
עמק חפר,188316,701287,34.87272783,32.40471553,כדורסל,no,no,no
עמק חפר,198822,693073,34.98458135,32.33088988,כדורסל,no,no,no
עמק חפר,186845,696238,34.85726607,32.35914438,כדורסל,no,no,no
עמק חפר,186787,695435,34.85667759,32.35190165,כדורסל,no,no,no
עמק חפר,187335,698167,34.86240639,32.37655328,כדורסל,no,no,no
עמק חפר,202188,695301,35.02029081,32.35103836,טניס,no,no,no
עמק חפר,202188,695301,35.02029081,32.35103836,כדורסל,no,no,no
עמק חפר,193897,700744,34.93206591,32.39996126,אולם ספורט,no,no,no
עמק חפר,193897,700744,34.93206591,32.39996126,טניס,yes,yes,yes
עמק חפר,194030,700847,34.93347679,32.40089311,כדורסל,yes,yes,no
עמק חפר,193897,700744,34.93206591,32.39996126,כדורסל,no,yes,no
עמק חפר,193544,700062,34.9283326,32.39380318,מגרש ספורט,yes,yes,yes
עמק חפר,193777,699654,34.93082008,32.39012945,טניס,no,yes,yes
עמק חפר,193777,699654,34.93082008,32.39012945,כדורסל,yes,no,yes
עמק חפר,198544,698485,34.98150899,32.37968778,כדורסל,yes,no,yes
עמק חפר,193308,696299,34.92592846,32.35986481,אולם ספורט,yes,no,yes
עמק חפר,192871,696796,34.92127168,32.36433617,טניס,yes,no,yes
עמק חפר,192845,696877,34.92099315,32.36506597,כדורסל,yes,no,yes
עמק חפר,200986,692365,35.00757893,32.32454337,כדורסל,yes,no,yes
עמק חפר,191120,696313,34.90268213,32.35993756,טניס,yes,no,yes
עמק חפר,191120,696313,34.90268213,32.35993756,כדורסל,yes,no,yes
עמק חפר,194542,699515,34.93895405,32.38889341,אולם ספורט,yes,no,yes
עמק חפר,194419,699407,34.9376497,32.38791676,מגרש ספורט,yes,no,yes
עמק חפר,194605,699537,34.93962301,32.3890932,טניס,yes,no,yes
עמק חפר,194542,699515,34.93895405,32.38889341,כדורגל,yes,no,yes
עמק חפר,194419,699407,34.9376497,32.38791676,כדורסל,yes,no,yes
עמק חפר,194419,699407,34.9376497,32.38791676,מגרש ספורט,yes,no,yes
עמק חפר,187184,697504,34.86082447,32.37057035,כדורסל,yes,no,yes
עמק חפר,187249,697567,34.86151298,32.37114033,מגרש ספורט,yes,no,yes
עמק חפר,187249,697567,34.86151298,32.37114033,טניס,yes,no,yes
עמק חפר,191627,694474,34.90812273,32.34336712,אולם ספורט,yes,yes,yes
עמק חפר,191627,694474,34.90812273,32.34336712,אולם ספורט,yes,no,yes
עמק חפר,191610,694537,34.90794029,32.3439348,כדורגל,yes,no,yes
עמק חפר,191603,694493,34.90786723,32.34353785,כדורסל,yes,no,yes
עמק חפר,191595,694420,34.9077844,32.34287937,מגרש ספורט,yes,no,yes
עמק חפר,187249,697567,34.86151298,32.37114033,אולם ספורט,yes,no,yes
עמק חפר,187415,698378,34.86324933,32.37845827,כדורגל,yes,no,yes
עמק חפר,187184,697504,34.86082447,32.37057035,כדורגל,yes,no,yes
עמק חפר,187184,697504,34.86082447,32.37057035,מגרש ספורט,yes,no,yes
עמק חפר,193936,700254,34.93249369,32.3955436,כדורגל,yes,yes,yes
עמק חפר,698700,188435,40.0589939,27.69355839,כדורגל,yes,no,yes
עמק חפר,696608,191281,40.03899193,27.71988986,כדורסל,yes,no,yes
עמק חפר,193620,699642,34.92915184,32.39001761,כדורגל,yes,no,yes
עמק יזרעאל,183242,351327,34.83121233,29.24806678,מגרש ספורט,yes,no,yes
עמק יזרעאל,231766,727655,35.33492942,32.64285523,טניס,yes,no,yes
עמק יזרעאל,232150,727730,35.33902299,32.6435272,כדורסל,yes,no,yes
עמק יזרעאל,220779,740528,35.21785015,32.75899992,מגרש ספורט,yes,no,yes
עמק יזרעאל,223271,736478,35.24442737,32.72247508,אולם ספורט,yes,no,yes
עמק יזרעאל,223141,736540,35.24304088,32.72303458,טניס,yes,no,yes
עמק יזרעאל,223241,736540,35.2441076,32.72303424,טניס,yes,no,yes
עמק יזרעאל,223241,736540,35.2441076,32.72303424,טניס,yes,no,yes
עמק יזרעאל,226612,733996,35.2800476,32.70007819,כדורסל,yes,no,yes
עמק יזרעאל,216407,737361,35.17120476,32.73043911,מגרש ספורט,yes,yes,yes
עמק יזרעאל,218191,737861,35.19023601,32.73495127,כדורסל,yes,no,yes
עמק יזרעאל,217093,733485,35.17853324,32.69549047,כדורסל,yes,no,yes
עמק יזרעאל,228018,726195,35.29497103,32.62972522,כדורסל,yes,no,yes
עמק יזרעאל,228456,740257,35.299773,32.7565208,כדורסל,yes,no,yes
עמק יזרעאל,218494,727869,35.19347972,32.64485217,כדורסל,yes,no,yes
עמק יזרעאל,214501,731697,35.15090183,32.67935903,אולם ספורט,yes,no,yes
עמק יזרעאל,214495,731863,35.15083696,32.68085585,מגרש ספורט,yes,no,yes
עמק יזרעאל,229963,723415,35.3156663,32.60464064,כדורגל,yes,yes,yes
עמק יזרעאל,229923,732874,35.31534532,32.68993473,מגרש ספורט,yes,yes,yes
עמק יזרעאל,219333,733147,35.20242065,32.69244535,אולם ספורט,yes,yes,yes
עמק יזרעאל,219271,733174,35.20175949,32.6926888,כדורגל,yes,yes,yes
עמק יזרעאל,219352,732874,35.20262331,32.68998367,כדורסל,no,yes,yes
עמק יזרעאל,219402,733149,35.20315644,32.69246339,מגרש ספורט,no,yes,yes
עמק יזרעאל,219402,733149,35.20315644,32.69246339,מגרש ספורט,yes,yes,yes
עמק יזרעאל,226563,739012,35.27956292,32.74530828,כדורסל,yes,yes,yes
עמק יזרעאל,213477,733684,35.13997098,32.69727097,כדורסל,yes,yes,yes
עמק יזרעאל,228394,728932,35.2990037,32.65440239,כדורסל,yes,yes,yes
עמק יזרעאל,218602,723340,35.19463527,32.60401313,מגרש ספורט,no,yes,yes
עמק יזרעאל,216479,743234,35.1719536,32.7833965,כדורסל,yes,no,yes
עמק יזרעאל,213975,736389,35.14526563,32.72166491,אולם ספורט,yes,yes,yes
עמק יזרעאל,213998,736408,35.14551086,32.72183635,טניס,yes,yes,yes
עמק יזרעאל,213981,736392,35.14532961,32.72169199,כדורסל,yes,yes,yes
עמק יזרעאל,219774,731358,35.20712284,32.67631363,אולם ספורט,yes,no,yes
עמק יזרעאל,220240,731031,35.21209094,32.67336481,טניס,yes,no,yes
עמק יזרעאל,242383,737197,35.44831559,32.72872769,טניס,no,yes,yes
עמק יזרעאל,242383,737197,35.44831559,32.72872769,כדורסל,yes,yes,yes
עמק יזרעאל,242391,737204,35.44840111,32.72879064,כדורסל,yes,yes,yes
עמק יזרעאל,224670,737103,35.25935423,32.72810513,מגרש ספורט,yes,yes,yes
עמק יזרעאל,232846,728288,35.34644876,32.64855063,כדורגל,yes,yes,yes
עמק יזרעאל,224411,729860,35.25655335,32.66279513,כדורסל,no,yes,yes
עמק יזרעאל,222600,739644,35.23728013,32.75102526,טניס,yes,yes,yes
עמק יזרעאל,216715,740991,35.17447957,32.76317192,כדורסל,yes,yes,yes
עמק יזרעאל,219593,724084,35.20519257,32.61072237,כדורסל,yes,yes,yes
עמק יזרעאל,223079,743383,35.24240562,32.78473854,כדורסל,yes,yes,yes
עמק יזרעאל,221288,731429,35.2232648,32.67695248,טניס,yes,yes,yes
עמק יזרעאל,222261,739665,35.23366286,32.75121551,כדורסל,yes,yes,yes
עמק יזרעאל,227591,734681,35.29049409,32.7062482,אולם ספורט,yes,yes,yes
עמק יזרעאל,227085,728506,35.2850475,32.65057079,כדורסל,yes,yes,yes
עמק יזרעאל,227243,728850,35.2867344,32.65367161,כדורסל,yes,yes,yes
עמק יזרעאל,229405,723311,35.30972072,32.60370797,כדורסל,yes,yes,yes
עמק יזרעאל,239522,729192,35.41762328,32.65660152,טניס,no,yes,yes
עמק יזרעאל,239378,729256,35.4160897,32.65718121,כדורסל,no,yes,yes
עמק יזרעאל,219069,731512,35.19960626,32.67770221,טניס,yes,yes,yes
עמק יזרעאל,221250,729665,35.2228564,32.66104622,אולם ספורט,yes,yes,yes
עמק יזרעאל,221150,729737,35.22179054,32.66169561,מגרש ספורט,yes,yes,yes
עמק יזרעאל,221117,729842,35.22143894,32.66264246,טניס,no,yes,yes
עמק יזרעאל,223351,737998,35.24528699,32.7361808,כדורסל,yes,yes,yes
עמק יזרעאל,223591,737991,35.24784748,32.73611682,מגרש ספורט,yes,yes,yes
עמק יזרעאל,221399,734734,35.22445488,32.70675399,אולם ספורט,no,yes,yes
עמק יזרעאל,221473,734397,35.22524341,32.70371509,טניס,yes,yes,yes
עמק יזרעאל,221572,734373,35.22629919,32.7034985,מגרש ספורט,yes,yes,yes
עמק יזרעאל,223510,737998,35.24698333,32.73618023,אולם ספורט,no,yes,yes
עמק יזרעאל,227433,729101,35.28876173,32.65593359,מגרש ספורט,yes,yes,yes
עמק יזרעאל,221270,731280,35.22307261,32.67560895,אולם ספורט,no,yes,yes
עמק יזרעאל,227792,740381,35.29268839,32.7576441,אולם ספורט,yes,yes,yes
עספיא,207225,736430,35.07326227,32.72197992,כדורגל,yes,yes,yes
עספיא,206360,735840,35.06404356,32.71664984,מגרש ספורט,no,yes,yes
עספיא,206360,735840,35.06404356,32.71664984,אולם ספורט,yes,yes,yes
עספיא,205710,736200,35.05710501,32.71988803,אולם ספורט,no,yes,yes
עספיא,206155,735835,35.061857,32.71660228,אולם ספורט,yes,no,yes
עספיא,207280,736351,35.07385,32.72126818,כדורגל,yes,yes,yes
עספיא,207550,736050,35.07673397,32.718557,אולם ספורט,yes,yes,yes
עספיא,205867,734431,35.05880564,32.70393874,מגרש ספורט,yes,yes,yes
עספיא,205850,734480,35.05862362,32.70438037,מגרש ספורט,yes,yes,yes
עספיא,205890,734474,35.05905031,32.70432676,אולם ספורט,yes,yes,yes
עפולה,226934,723192,35.283396,32.6026542,אולם ספורט,yes,yes,yes
עפולה,230080,726906,35.31695206,32.63611872,אולם ספורט,yes,yes,yes
עפולה,228903,724200,35.30438177,32.61172868,אולם ספורט,yes,yes,yes
עפולה,230826,726796,35.32490079,32.63511945,כדורסל,yes,yes,yes
עפולה,230977,726594,35.3265075,32.63329642,מגרש ספורט,yes,yes,yes
עפולה,231010,726731,35.32686085,32.63453144,כדורגל,yes,yes,yes
עפולה,227905,723960,35.29374689,32.60957254,כדורסל,yes,yes,yes
עפולה,229418,724832,35.30987527,32.6174231,מגרש ספורט,yes,yes,yes
עפולה,229388,724871,35.30955604,32.61777504,מגרש ספורט,yes,yes,yes
עפולה,230280,725855,35.31907137,32.62663969,מגרש ספורט,no,yes,yes
עפולה,230248,725911,35.31873103,32.62714497,מגרש ספורט,yes,yes,yes
עפולה,227106,723424,35.28523018,32.60474504,מגרש ספורט,yes,yes,yes
עפולה,231111,726364,35.32793263,32.63122107,אולם ספורט,yes,yes,yes
עפולה,231360,725487,35.33057497,32.62331032,אולם ספורט,no,no,no
עפולה,226637,723765,35.28023641,32.60782304,אולם ספורט,no,yes,yes
עפולה,226899,724818,35.28303594,32.6173165,כדורסל,no,yes,yes
עפולה,228922,724441,35.30458661,32.61390167,כדורסל,no,yes,yes
עפולה,227057,723107,35.28470563,32.6018869,מגרש ספורט,no,yes,yes
עפולה,230630,726730,35.32281128,32.6345263,מגרש ספורט,yes,yes,yes
עפולה,228076,724774,35.29557612,32.61691128,מגרש ספורט,no,yes,yes
עפולה,226360,724065,35.27728756,32.61052996,מגרש ספורט,yes,yes,yes
עפולה,226895,723412,35.28298226,32.60463826,כדורסל,no,yes,yes
עפולה,227349,724861,35.28783091,32.61770115,אולם ספורט,no,yes,yes
עפולה,229718,725525,35.31307922,32.62366932,כדורגל,no,no,no
עפולה,228280,724698,35.29774896,32.61622437,טניס,yes,no,yes
עפולה,231167,725706,35.32852121,32.62528715,כדורגל,yes,yes,yes
עפולה,230060,726839,35.31673817,32.63551476,כדורסל,yes,yes,yes
עפולה,229897,725511,35.31498639,32.62354142,אולם ספורט,yes,yes,yes
עפולה,227117,723072,35.28534452,32.60157089,כדורסל,yes,yes,yes
עפולה,227364,723056,35.28797564,32.60142489,כדורסל,yes,no,yes
עפולה,227579,723317,35.29026823,32.60377685,מגרש ספורט,yes,no,yes
עפולה,227669,723622,35.29122966,32.60652646,אולם ספורט,no,no,no
עפולה,227296,724365,35.2872621,32.61322897,כדורסל,no,no,no
עפולה,227656,724273,35.29109682,32.6123968,כדורסל,no,no,no
עפולה,226586,723774,35.27969315,32.60790452,כדורסל,no,no,no
עפולה,228156,724243,35.2964236,32.61212249,כדורסל,yes,yes,yes
עפולה,227261,723491,35.28688199,32.60534813,כדורסל,yes,yes,yes
